/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_540.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_540.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_540.jpg,0,0,0,1.180307E-06
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_607.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_607.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_607.jpg,0,0,0,5.427186E-07
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_677.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_677.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_677.jpg,0,0,0,2.240443E-07
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_747.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_747.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_747.jpg,0,0,0,4.894511E-07
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_823.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_823.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_823.jpg,0,0,0,1.304942E-06
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_892.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_892.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_892.jpg,0,0.1071959,0,0.06384084
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_45_963.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_45_963.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_45_963.jpg,0,0.345453,0,0.3022034
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_033.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_033.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_033.jpg,0,0.523908,0,0.6029933
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_100.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_100.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_100.jpg,0,0.7576531,0,1.200476
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_168.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_168.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_168.jpg,0,0.9404309,0,1.826174
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_235.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_235.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_235.jpg,0,1,0,2.781031
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_303.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_303.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_303.jpg,0,1,0,3.482066
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_372.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_372.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_372.jpg,0,1,0,4.187633
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_440.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_440.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_440.jpg,-0.2,1,0,5.113189
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_507.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_507.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_507.jpg,-0.35,1,0,5.792645
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_577.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_577.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_577.jpg,-0.4913009,1,0,6.67918
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_645.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_645.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_645.jpg,-0.304746,1,0,7.366774
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_717.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_717.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_717.jpg,-0.07091993,1,0,8.273337
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_784.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_784.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_784.jpg,0,1,0,8.94304
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_853.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_853.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_853.jpg,-0.1,1,0,9.613609
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_920.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_920.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_920.jpg,-0.3,1,0,10.48187
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_46_991.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_46_991.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_46_991.jpg,-0.1968359,1,0,11.13587
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_060.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_060.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_060.jpg,0,1,0,12.12849
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_128.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_128.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_128.jpg,0,1,0,12.54526
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_201.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_201.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_201.jpg,-0.2,1,0,13.40556
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_272.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_272.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_272.jpg,-0.35,1,0,14.16199
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_345.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_345.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_345.jpg,-0.179112,1,0,14.89462
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_414.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_414.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_414.jpg,-0.02419496,1,0,15.63438
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_483.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_483.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_483.jpg,-0.2241949,1,0,16.49866
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_550.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_550.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_550.jpg,-0.374195,1,0,16.9489
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_621.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_621.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_621.jpg,-0.229638,1,0,17.76021
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_700.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_700.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_700.jpg,-0.08843587,1,0,18.58948
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_771.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_771.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_771.jpg,-0.2384359,1,0,19.34355
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_899.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_899.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_899.jpg,-0.2149259,1,0,20.60595
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_47_969.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_47_969.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_47_969.jpg,-0.03838187,1,0,21.28887
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_039.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_039.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_039.jpg,-0.15,1,0,22.06926
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_117.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_117.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_117.jpg,-0.35,1,0,22.8111
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_185.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_185.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_185.jpg,-0.3640351,1,0,23.32434
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_254.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_254.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_254.jpg,-0.189642,1,0,23.92229
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_322.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_322.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_322.jpg,0,1,0,24.68799
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_391.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_391.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_391.jpg,0,1,0,25.25799
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_459.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_459.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_459.jpg,0,1,0,26.02142
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_529.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_529.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_529.jpg,0,1,0,26.58957
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_600.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_600.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_600.jpg,-0.15,1,0,27.33624
/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/center_2017_04_22_00_49_48_667.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/left_2017_04_22_00_49_48_667.jpg,/Users/harrypahwa/GitHub/BehavioralCloning_CarSimulator/data/IMG/right_2017_04_22_00_49_48_667.jpg,-0.3,1,0,27.85716
